gaze_normal0_x;gaze_normal0_y;gaze_normal0_z;gaze_normal1_x;gaze_normal1_y;gaze_normal1_z;norm_pos_x;norm_pos_y
-0,291397313;-0,197345526;0,936024759;-0,04699537;-0,188338445;0,980979136;0,345991121;0,607877173
-0,291397313;-0,197345526;0,936024759;-0,048606386;-0,186874626;0,981180561;0,345762321;0,607337423
-0,293524038;-0,195760013;0,935693142;-0,048606386;-0,186874626;0,981180561;0,34457058;0,605807518
-0,293524038;-0,195760013;0,935693142;-0,048892754;-0,189195351;0,980721478;0,344515603;0,607299518
-0,297294065;-0,196197828;0,934410323;-0,048892754;-0,189195351;0,980721478;0,342381626;0,606600629
-0,297294065;-0,196197828;0,934410323;-0,0491245;-0,18504119;0,981502186;0,342371632;0,604093188
-0,298618875;-0,196078386;0,934012866;-0,0491245;-0,18504119;0,981502186;0,341620557;0,603674831
-0,298618875;-0,196078386;0,934012866;-0,051168322;-0,184291336;0,981538846;0,341328849;0,603674747
-0,298587026;-0,195880552;0,934064557;-0,051168322;-0,184291336;0,981538846;0,34134777;0,603560081
-0,298587026;-0,195880552;0,934064557;-0,050533541;-0,183050107;0,981803962;0,341446551;0,602652221
-0,299534439;-0,19491394;0,933963423;-0,050533541;-0,183050107;0,981803962;0,340912967;0,601804222
-0,299534439;-0,19491394;0,933963423;-0,050892959;-0,183017168;0,981791537;0,340861215;0,601865492
-0,297866365;-0,192358999;0,935026012;-0,050892959;-0,183017168;0,981791537;0,341818361;0,600713425
-0,297866365;-0,192358999;0,935026012;-0,051394766;-0,183213268;0,98172882;0,341744516;0,600948187
-0,299343072;-0,191087611;0,934815089;-0,051394766;-0,183213268;0,98172882;0,340912624;0,599772623
-0,299343072;-0,191087611;0,934815089;-0,051739326;-0,183493919;0,981658303;0,34086121;0,600023939
-0,299632009;-0,191087516;0,934722536;-0,051739326;-0,183493919;0,981658303;0,340697235;0,599948221
-0,299630573;-0,190616869;0,934819089;-0,051739326;-0,183493919;0,981658303;0,340700014;0,599656276
-0,299630573;-0,190616869;0,934819089;-0,051645047;-0,183313095;0,98169705;0,340714683;0,599523434
-0,301356091;-0,191417956;0,934100462;-0,051645047;-0,183313095;0,98169705;0,339730688;0,599568486
-0,301356091;-0,191417956;0,934100462;-0,052231184;-0,182575313;0,981803523;0,33965065;0,599247688
-0,301584218;-0,191591629;0,933991224;-0,052231184;-0,182575313;0,981803523;0,339520123;0,599295689
-0,301584218;-0,191591629;0,933991224;-0,052413159;-0,182417609;0,981823139;0,339494874;0,599240084
-0,299713939;-0,191108127;0,934692056;-0,052413159;-0,182417609;0,981823139;0,340559617;0,599430608
-0,299713939;-0,191108127;0,934692056;-0,052083769;-0,181028273;0,982097778;0,340615113;0,598500276
-0,299713939;-0,191108127;0,934692056;-0,052109847;-0,182847645;0,98175929;0,340600906;0,599626129
-0,300523922;-0,191701823;0,934310325;-0,052109847;-0,182847645;0,98175929;0,340138411;0,599782584
-0,300627337;-0,191436663;0,934331423;-0,052109847;-0,182847645;0,98175929;0,340080778;0,599590704
-0,300627337;-0,191436663;0,934331423;-0,051624074;-0,184049347;0,981560387;0,340143769;0,600220199
-0,301614853;-0,191152365;0,934071332;-0,051624074;-0,184049347;0,981560387;0,339583248;0,599784379
-0,301614853;-0,191152365;0,934071332;-0,050625463;-0,184486494;0,981530334;0,33972437;0,599826198
-0,302513805;-0,191196126;0,93377162;-0,050625463;-0,184486494;0,981530334;0,339211929;0,599617115
-0,302513805;-0,191196126;0,93377162;-0,049210195;-0,185129054;0,981481324;0,339411615;0,59969088
-0,302199096;-0,191800342;0,933749611;-0,049210195;-0,185129054;0,981481324;0,339588571;0,600149902
-0,302199096;-0,191800342;0,933749611;-0,048635037;-0,18678987;0,98119528;0,339661387;0,60104456
-0,301611762;-0,191253606;0,934051606;-0,048635037;-0,18678987;0,98119528;0,339998666;0,600858179
-0,301611762;-0,191253606;0,934051606;-0,046292172;-0,186611195;0,981342599;0,340337995;0,600214626
-0,305297958;-0,187707123;0,933573346;-0,046292172;-0,186611195;0,981342599;0,338243945;0,597028794
-0,305297958;-0,187707123;0,933573346;-0,046364085;-0,186694257;0,981323405;0,338233088;0,597096728
-0,316230045;-0,182758116;0,930912472;-0,046364085;-0,186694257;0,981323405;0,331939342;0,591063922
-0,316230045;-0,182758116;0,930912472;-0,053574577;-0,181179912;0,981989615;0,330967228;0,589322229
-0,316230045;-0,182758116;0,930912472;-0,062300329;-0,177251775;0,98219167;0,329778819;0,58893628
-0,320934329;-0,179259755;0,92998231;-0,062300329;-0,177251775;0,98219167;0,327072541;0,585472619
-0,319299005;-0,176378911;0,93109539;-0,062300329;-0,177251775;0,98219167;0,328033949;0,584128349
-0,319299005;-0,176378911;0,93109539;-0,060247072;-0,178538232;0,982086753;0,328308393;0,584437425
-0,319299005;-0,176378911;0,93109539;-0,058777478;-0,179902176;0,981926889;0,32850194;0,584933727
-0,320729183;-0,175554542;0,930759579;-0,058777478;-0,179902176;0,981926889;0,327674956;0,584025845
-0,320729183;-0,175554542;0,930759579;-0,057888392;-0,181128758;0,981754199;0,327788783;0,58457526
-0,319862242;-0,175235518;0,931117962;-0,057888392;-0,181128758;0,981754199;0,328294113;0,584615042
-0,319862242;-0,175235518;0,931117962;-0,058818052;-0,183308116;0,981294335;0,328149961;0,586184331
-0,32078031;-0,174671061;0,930908166;-0,058818052;-0,183308116;0,981294335;0,327618829;0,58558002
-0,32078031;-0,174671061;0,930908166;-0,061528256;-0,183916613;0,981014247;0,327241398;0,586595995
-0,322509572;-0,173405179;0,930547269;-0,061528256;-0,183916613;0,981014247;0,326241278;0,585331587
-0,322509572;-0,173405179;0,930547269;-0,061394988;-0,186216851;0,980588568;0,326242222;0,586724856
-0,323519929;-0,172698896;0,93032787;-0,061394988;-0,186216851;0,980588568;0,325656463;0,586006289
-0,323519929;-0,172698896;0,93032787;-0,065584862;-0,184402012;0,980660249;0,325098659;0,585872206
-0,323745806;-0,172145579;0,930351844;-0,065584862;-0,184402012;0,980660249;0,324969492;0,58546562
-0,323745806;-0,172145579;0,930351844;-0,06609334;-0,186559455;0,980217955;0,324883928;0,586919934
-0,324684651;-0,17195857;0,930059206;-0,06609334;-0,186559455;0,980217955;0,324338126;0,586545107
-0,324684651;-0,17195857;0,930059206;-0,067198328;-0,188888473;0,979696652;0,324170187;0,588246266
-0,324330446;-0,169190588;0,930690231;-0,067198328;-0,188888473;0,979696652;0,324386652;0,586622148
-0,324330446;-0,169190588;0,930690231;-0,064775121;-0,188028203;0,980025295;0,324722739;0,58551746
-0,324579312;-0,168695887;0,930693273;-0,064775121;-0,188028203;0,980025295;0,324579581;0,585140775
-0,324579312;-0,168695887;0,930693273;-0,063436342;-0,188069133;0,980105011;0,324761404;0,584849261
-0,324329957;-0,169139842;0,930699626;-0,063436342;-0,188069133;0,980105011;0,324905125;0,58519473
-0,324329957;-0,169139842;0,930699626;-0,060858002;-0,185559464;0,980746649;0,325276623;0,583028042
-0,322280914;-0,168538367;0,931520172;-0,060858002;-0,185559464;0,980746649;0,326473035;0,583220752
-0,322280914;-0,168538367;0,931520172;-0,060408589;-0,185206956;0,98084106;0,326537446;0,582895652
-0,322280914;-0,168538367;0,931520172;-0,058319687;-0,183372122;0,981312121;0,326838678;0,581261447
-0,321710301;-0,167977122;0,931818743;-0,058319687;-0,183372122;0,981312121;0,327173175;0,581069838
-0,321377068;-0,167832906;0,931959707;-0,058319687;-0,183372122;0,981312121;0,327367662;0,5810724
-0,321377068;-0,167832906;0,931959707;-0,054940332;-0,181420406;0,981869745;0,327849193;0,579055038
-0,319877224;-0,167861954;0,932470335;-0,054940332;-0,181420406;0,981869745;0,328722126;0,57949057
-0,319877224;-0,167861954;0,932470335;-0,050201453;-0,180138598;0,982359354;0,329390709;0,577560474
-0,319663633;-0,167121515;0,932676558;-0,050201453;-0,180138598;0,982359354;0,329518232;0,577157028
-0,319663633;-0,167121515;0,932676558;-0,045167387;-0,179008143;0,982810252;0,330230474;0,57524348
-0,319663633;-0,167121515;0,932676558;-0,042071405;-0,176583991;0,983386034;0,33068353;0,572985126
-0,319241374;-0,167454497;0,932761458;-0,042071405;-0,176583991;0,983386034;0,330928911;0,573313107
-0,31936582;-0,167312339;0,932744367;-0,042071405;-0,176583991;0,983386034;0,330856803;0,573188827
-0,31936582;-0,167312339;0,932744367;-0,037667409;-0,174053074;0,984015596;0,331496833;0,570541354
-0,319676373;-0,168052542;0,932504885;-0,037667409;-0,174053074;0,984015596;0,331311441;0,570919126
-0,319676373;-0,168052542;0,932504885;-0,035438423;-0,171651697;0,984520093;0,331644546;0,568875397
-0,318607451;-0,167775153;0,93292057;-0,035438423;-0,171651697;0,984520093;0,332272361;0,569004311
-0,318607451;-0,167775153;0,93292057;-0,032411651;-0,170324861;0,984854774;0,332712253;0,567435371
-0,319370334;-0,167754686;0,932663367;-0,032411651;-0,170324861;0,984854774;0,332143243;0,567445213
-0,319370334;-0,167754686;0,932663367;-0,030687481;-0,167752711;0,985351362;0,332407488;0,565413521
-0,31764163;-0,168102872;0,93319088;-0,030687481;-0,167752711;0,985351362;0,333421718;0,566126182
-0,31764163;-0,168102872;0,93319088;-0,028720455;-0,163995496;0,986042906;0,333730292;0,563292241
-0,318155437;-0,168264884;0,932986627;-0,028720455;-0,163995496;0,986042906;0,333427609;0,563247644
-0,318155437;-0,168264884;0,932986627;-0,02708889;-0,161619314;0,986481317;0,333678025;0,561357233
-0,318782719;-0,167658194;0,932881723;-0,02708889;-0,161619314;0,986481317;0,333312005;0,560793053
-0,318847611;-0,168931843;0,932629741;-0,02708889;-0,161619314;0,986481317;0,333267337;0,56158043
-0,318847611;-0,168931843;0,932629741;-0,027042024;-0,160131732;0,986725168;0,333284873;0,560636471
-0,318847611;-0,168931843;0,932629741;-0,026704773;-0,15843086;0,987008874;0,333345287;0,559487033
-0,316502681;-0,169750178;0,933279663;-0,026704773;-0,15843086;0,987008874;0,334719287;0,560679299
-0,316502681;-0,169750178;0,933279663;-0,026162808;-0,156486121;0,987333582;0,334810655;0,559327678
-0,316191912;-0,170079245;0,933325091;-0,026162808;-0,156486121;0,987333582;0,334991265;0,559625153
-0,314635079;-0,169371242;0,933979737;-0,026162808;-0,156486121;0,987333582;0,335907334;0,559624551
-0,314635079;-0,169371242;0,933979737;-0,025684893;-0,154860643;0,987602383;0,335987364;0,558489302
-0,312864484;-0,169248153;0,934596639;-0,025684893;-0,154860643;0,987602383;0,337023329;0,558919693
-0,312864484;-0,169248153;0,934596639;-0,024620351;-0,154883181;0,987625961;0,337177292;0,558670019
-0,311606644;-0,169596394;0,934953669;-0,024620351;-0,154883181;0,987625961;0,337909832;0,559250299
-0,311606644;-0,169596394;0,934953669;-0,022517903;-0,153952011;0,987821706;0,338221689;0,558147071
-0,308987076;-0,170658649;0,935629527;-0,022517903;-0,153952011;0,987821706;0,339742966;0,559567422
-0,308987076;-0,170658649;0,935629527;-0,024430787;-0,15389837;0,987784606;0,339463827;0,560006563
-0,307076918;-0,171664064;0,936074364;-0,024430787;-0,15389837;0,987784606;0,340567612;0,561183633
-0,307076918;-0,171664064;0,936074364;-0,025347982;-0,155443567;0,987519507;0,340423433;0,562372979
-0,302870921;-0,173544291;0,937097425;-0,025347982;-0,155443567;0,987519507;0,342845155;0,564742093
-0,302870921;-0,173544291;0,937097425;-0,026341152;-0,156403924;0,987341864;0,342692828;0,565582138
-0,302870921;-0,173544291;0,937097425;-0,028161732;-0,158050696;0,987029328;0,342414652;0,567049672
-0,300758971;-0,173696885;0,937749132;-0,028161732;-0,158050696;0,987029328;0,343628041;0,567734239
-0,299363571;-0,173649832;0,938204236;-0,028161732;-0,158050696;0,987029328;0,344428526;0,568092574
-0,299363571;-0,173649832;0,938204236;-0,029033047;-0,157993487;0,987013242;0,344299997;0,568268262
-0,300640358;-0,174560095;0,937626871;-0,029033047;-0,157993487;0,987013242;0,343563898;0,568484681
-0,300640358;-0,174560095;0,937626871;-0,030355154;-0,15935295;0,986754884;0,343360719;0,569648444
-0,300640358;-0,174560095;0,937626871;-0,035324737;-0,161528379;0,986235644;0,342617301;0,572195024
-0,300892111;-0,173177711;0,937802441;-0,035324737;-0,161528379;0,986235644;0,342479288;0,57126087
-0,300565368;-0,175876964;0,937404797;-0,035324737;-0,161528379;0,986235644;0,342654381;0,573039493
-0,300565368;-0,175876964;0,937404797;-0,034271333;-0,164506281;0,985780482;0,34279037;0,57463157
-0,300565368;-0,175876964;0,937404797;-0,031872643;-0,167838451;0,985299137;0,343121257;0,576124987
-0,301225266;-0,177200443;0,936943617;-0,031872643;-0,167838451;0,985299137;0,342737098;0,57677387
-0,301225266;-0,177200443;0,936943617;-0,031252626;-0,168586601;0,985191266;0,342823276;0,577090777
-0,301042558;-0,177112012;0,937019057;-0,031252626;-0,168586601;0,985191266;0,342928536;0,577085341
-0,301042558;-0,177112012;0,937019057;-0,02693786;-0,170288475;0,985025983;0,343552358;0,577116305
-0,302762187;-0,178297342;0,936239882;-0,02693786;-0,170288475;0,985025983;0,342556871;0,577389964
-0,302762187;-0,178297342;0,936239882;-0,025053987;-0,169668947;0,985182595;0,342838097;0,576555079
-0,303979064;-0,177706011;0,93595796;-0,025053987;-0,169668947;0,985182595;0,342137835;0,575847418
-0,305271053;-0,176898647;0,935690362;-0,025053987;-0,169668947;0,985182595;0,34139392;0,574981729
-0,305271053;-0,176898647;0,935690362;-0,022126934;-0,169540882;0,985274727;0,341824449;0,574200628
-0,305271053;-0,176898647;0,935690362;-0,017469476;-0,169604828;0,985357306;0,342510327;0,573122868
-0,305977612;-0,178439731;0,93516681;-0,017469476;-0,169604828;0,985357306;0,342092315;0,573901828
-0,305977612;-0,178439731;0,93516681;-0,015485494;-0,171947911;0,984984322;0,342368981;0,574895994
-0,306074985;-0,179178702;0,934993634;-0,015485494;-0,171947911;0,984984322;0,342308847;0,575337342
-0,306074985;-0,179178702;0,934993634;-0,013945923;-0,171886;0,985018129;0,342536884;0,574930018
-0,306079447;-0,17930518;0,934967927;-0,013945923;-0,171886;0,985018129;0,342533693;0,575009013
-0,306079447;-0,17930518;0,934967927;-0,013895549;-0,172881478;0,984844611;0,342534181;0,575622336
-0,306852393;-0,179243402;0,934726383;-0,013895549;-0,172881478;0,984844611;0,342083521;0,575368516
-0,306852393;-0,179243402;0,934726383;-0,012729501;-0,172680086;0,984895704;0,341830413;0,574801362
-0,305803426;-0,177293013;0,935441849;-0,012729501;-0,172680086;0,984895704;0,342450011;0,573857607
-0,305803426;-0,177293013;0,935441849;-0,01480345;-0,174290525;0,984582993;0,342135212;0,575358881
-0,303823446;-0,175350304;0,93645266;-0,01480345;-0,174290525;0,984582993;0,34329462;0,574679969
-0,303823446;-0,175350304;0,93645266;-0,01650107;-0,175332971;0,984370898;0,343038612;0,575734803
-0,302979107;-0,174237864;0,936933737;-0,01650107;-0,175332971;0,984370898;0,34353237;0,575266163
-0,302979107;-0,174237864;0,936933737;-0,016987838;-0,174739819;0,984468084;0,343466121;0,575012628
-0,301342728;-0,172302559;0,937818953;-0,016987838;-0,174739819;0,984468084;0,34442025;0,574244906
-0,301342728;-0,172302559;0,937818953;-0,01790386;-0,17638753;0,98415796;0,34427285;0,575488923
-0,299646165;-0,170508298;0,938690096;-0,01790386;-0,17638753;0,98415796;0,34525838;0,574827045
-0,299646165;-0,170508298;0,938690096;-0,018773628;-0,178345381;0,983788837;0,345114763;0,576251503
-0,299688306;-0,169626753;0,938836346;-0,018773628;-0,178345381;0,983788837;0,345092679;0,575685165
-0,299688306;-0,169626753;0,938836346;-0,021062259;-0,178269253;0,983756298;0,344758214;0,576182255
-0,299326415;-0,169205967;0,939027709;-0,021062259;-0,178269253;0,983756298;0,344967844;0,576017345
-0,299326415;-0,169205967;0,939027709;-0,022365121;-0,1774609;0,983873686;0,34478392;0,575825484
-0,298190536;-0,167379906;0,939716112;-0,022365121;-0,1774609;0,983873686;0,345441896;0,57499157
-0,298190536;-0,167379906;0,939716112;-0,023015803;-0,179697506;0,983452632;0,345328065;0,576533424
-0,298092248;-0,167678336;0,939694092;-0,023015803;-0,179697506;0,983452632;0,345383882;0,576747594
-0,298092248;-0,167678336;0,939694092;-0,022099018;-0,180199584;0,983381789;0,345513992;0,576841389
-0,296788555;-0,170379608;0,93962085;-0,022099018;-0,180199584;0,983381789;0,346256868;0,578893136
-0,296788555;-0,170379608;0,93962085;-0,022100624;-0,181702388;0,983105185;0,346244296;0,579825502
-0,296730073;-0,171558029;0,939424881;-0,022100624;-0,181702388;0,983105185;0,346275207;0,580580905
-0,296730073;-0,171558029;0,939424881;-0,024304863;-0,181147707;0,983155523;0,345956389;0,580756073
-0,295643041;-0,172717298;0,939555175;-0,024304863;-0,181147707;0,983155523;0,346576761;0,581777702
-0,295643041;-0,172717298;0,939555175;-0,02559953;-0,181322717;0,983090401;0,346385391;0,58219
-0,295852261;-0,175857921;0,938906508;-0,02559953;-0,181322717;0,983090401;0,34625831;0,584100866
-0,295852261;-0,175857921;0,938906508;-0,028004861;-0,181978302;0,98290367;0,345901089;0,585068171
-0,295798732;-0,177683701;0,938579572;-0,028004861;-0,181978302;0,98290367;0,345927407;0,586225426
-0,295798732;-0,177683701;0,938579572;-0,029161907;-0,185514805;0,982208654;0,345730555;0,588680391
-0,294452255;-0,179917412;0,938577431;-0,029161907;-0,185514805;0,982208654;0,346494975;0,590437213
-0,294452255;-0,179917412;0,938577431;-0,030596808;-0,187544731;0,98177941;0,346269303;0,592021541
-0,294019175;-0,182274789;0,938258294;-0,030596808;-0,187544731;0,98177941;0,346511262;0,593609947
-0,294019175;-0,182274789;0,938258294;-0,031749919;-0,189288605;0,981408053;0,346329254;0,594950371
-0,292684409;-0,183344141;0,938467241;-0,031749919;-0,189288605;0,981408053;0,347087344;0,595970069
-0,292684409;-0,183344141;0,938467241;-0,03153819;-0,190341711;0,981211178;0,347110183;0,596571524
-0,292395603;-0,185772654;0,938079598;-0,03153819;-0,190341711;0,981211178;0,347269466;0,598164236
-0,292395603;-0,185772654;0,938079598;-0,03510263;-0,190594247;0,981041099;0,346746589;0,599127973
-0,291949439;-0,185373551;0,938297486;-0,03510263;-0,190594247;0,981041099;0,347000828;0,598995685
-0,291949439;-0,185373551;0,938297486;-0,041485973;-0,187059429;0,981472202;0,34609763;0,598270731
-0,299078886;-0,184012881;0,93631783;-0,041485973;-0,187059429;0,981472202;0,34204669;0,595549635
-0,299078886;-0,184012881;0,93631783;-0,047248411;-0,185446468;0,981517802;0,341235239;0,595876016
-0,301397398;-0,182146385;0,935939262;-0,047248411;-0,185446468;0,981517802;0,339916818;0,594100965
-0,301397398;-0,182146385;0,935939262;-0,046197142;-0,188252518;0,981033543;0,340044275;0,595584629
-0,301405541;-0,182877241;0,935794109;-0,046197142;-0,188252518;0,981033543;0,340037994;0,59603751
-0,301405541;-0,182877241;0,935794109;-0,048705237;-0,189434715;0,980684602;0,339672853;0,597336928
-0,303645217;-0,182269955;0,935188348;-0,048705237;-0,189434715;0,980684602;0,338393046;0,596366292
-0,303645217;-0,182269955;0,935188348;-0,047614026;-0,189692545;0,980688352;0,338545039;0,596275299
-0,306998348;-0,179306202;0,934666411;-0,047614026;-0,189692545;0,980688352;0,336625444;0,593534571
-0,306998348;-0,179306202;0,934666411;-0,050417664;-0,188604228;0,980758127;0,336241394;0,593509992
-0,309235841;-0,177549529;0,934264074;-0,050417664;-0,188604228;0,980758127;0,334957213;0,591815349
-0,309235841;-0,177549529;0,934264074;-0,051032063;-0,187637152;0,980911835;0,334879647;0,591362039
-0,31089818;-0,176646907;0,933883393;-0,051032063;-0,187637152;0,980911835;0,333922639;0,590351123
-0,31089818;-0,176646907;0,933883393;-0,048815669;-0,18738452;0,981072919;0,334232928;0,589680995
-0,313171073;-0,174703514;0,933489454;-0,048815669;-0,18738452;0,981072919;0,332921362;0,587850605
-0,313171073;-0,174703514;0,933489454;-0,050071444;-0,187254909;0,981034377;0,332748578;0,588063445
-0,315377732;-0,174047338;0,932868914;-0,050071444;-0,187254909;0,981034377;0,331469398;0,587051832
-0,315377732;-0,174047338;0,932868914;-0,050748802;-0,186726527;0,981100282;0,331380709;0,586883988
-0,317752278;-0,172584257;0,932334792;-0,050748802;-0,186726527;0,981100282;0,330002371;0,585318848
-0,317752278;-0,172584257;0,932334792;-0,051656769;-0,188266271;0,980758579;0,329864238;0,58648294
-0,318170035;-0,17264972;0,932180188;-0,051656769;-0,188266271;0,980758579;0,329620606;0,586409204
-0,318170035;-0,17264972;0,932180188;-0,050534842;-0,189695824;0,980541546;0,329761234;0,587030161
-0,317791241;-0,174358879;0,93199126;-0,050534842;-0,189695824;0,980541546;0,329978238;0,588202722
-0,317791241;-0,174358879;0,93199126;-0,048883977;-0,189553653;0,980652726;0,330205841;0,58772949
-0,317296601;-0,172568316;0,932492919;-0,048883977;-0,189553653;0,980652726;0,330498556;0,586744754
-0,317296601;-0,172568316;0,932492919;-0,047559484;-0,186572426;0,981289369;0,33070745;0,584590082
-0,317083101;-0,171460048;0,932769939;-0,047559484;-0,186572426;0,981289369;0,330834666;0,583955283
-0,317083101;-0,171460048;0,932769939;-0,04840361;-0,185596538;0,981433144;0,33072722;0,583550406
-0,316963831;-0,171216267;0,932855251;-0,04840361;-0,185596538;0,981433144;0,330797327;0,583430803
-0,316963831;-0,171216267;0,932855251;-0,045319046;-0,185859764;0,981530607;0,331220033;0,582866966
-0,31701856;-0,170295716;0,933005145;-0,045319046;-0,185859764;0,981530607;0,331190326;0,582275258
-0,31701856;-0,170295716;0,933005145;-0,046102397;-0,184329423;0,981782681;0,331095997;0,581512969
-0,317437862;-0,168781339;0,933137752;-0,046102397;-0,184329423;0,981782681;0,330855033;0,580448703
-0,317349941;-0,168899303;0,933146313;-0,046102397;-0,184329423;0,981782681;0,330906062;0,580546937
-0,317349941;-0,168899303;0,933146313;-0,046425416;-0,183719901;0,981881703;0,330867025;0,580246267
-0,316965299;-0,168047084;0,933430863;-0,046425416;-0,183719901;0,981881703;0,331093474;0,5798196
-0,316965299;-0,168047084;0,933430863;-0,045918865;-0,184375471;0,981782636;0,331157443;0,580105136
-0,316174822;-0,167894442;0,933726372;-0,045918865;-0,184375471;0,981782636;0,331618671;0,580228724
-0,316174822;-0,167894442;0,933726372;-0,044107265;-0,184713345;0,981802184;0,331866222;0,58000856
-0,316462578;-0,167448016;0,933709055;-0,044107265;-0,184713345;0,981802184;0,331699411;0,579649161
-0,316462578;-0,167448016;0,933709055;-0,042507897;-0,184891506;0,981839197;0,331919253;0,579380112
-0,316882677;-0,167271054;0,933598288;-0,042507897;-0,184891506;0,981839197;0,331674298;0,579152447
-0,316882677;-0,167271054;0,933598288;-0,043034288;-0,18319245;0,982134704;0,331616921;0,57822458
-0,316882677;-0,167271054;0,933598288;-0,04136526;-0,184850613;0,9818957;0,33183296;0,578855747
-0,317800856;-0,166915767;0,933349743;-0,04136526;-0,184850613;0,9818957;0,331296738;0,578377146
-0,317165645;-0,167350341;0,933487984;-0,04136526;-0,184850613;0,9818957;0,33166732;0,578826732
-0,317165645;-0,167350341;0,933487984;-0,039837631;-0,18626502;0,981691553;0,331865982;0,579341776
-0,317165645;-0,167350341;0,933487984;-0,04010499;-0,186856438;0,981568266;0,331823402;0,579772366
-0,316725079;-0,167317424;0,933643456;-0,04010499;-0,186856438;0,981568266;0,332081248;0,579874153
-0,316394676;-0,168061368;0,933621864;-0,04010499;-0,186856438;0,981568266;0,332272739;0,580432751
-0,316394676;-0,168061368;0,933621864;-0,040702318;-0,186003273;0,981705711;0,332197682;0,580044831
-0,315627137;-0,168446986;0,933812146;-0,040702318;-0,186003273;0,981705711;0,332645141;0,580499584
-0,315627137;-0,168446986;0,933812146;-0,039981256;-0,188738903;0,981213089;0,332720179;0,582026341
-0,315487942;-0,16837254;0,933872607;-0,039981256;-0,188738903;0,981213089;0,332801654;0,582018119
-0,315487942;-0,16837254;0,933872607;-0,040712359;-0,18947434;0,981041272;0,332693151;0,58264683
-0,315789352;-0,168051134;0,933828625;-0,040712359;-0,18947434;0,981041272;0,332517815;0,582361996
-0,315789352;-0,168051134;0,933828625;-0,040233589;-0,191082466;0,980749076;0,332569215;0,583247255
-0,315679648;-0,168739494;0,933741583;-0,040233589;-0,191082466;0,980749076;0,332631874;0,583709372
-0,315679648;-0,168739494;0,933741583;-0,039924604;-0,191081258;0,980761938;0,332674831;0,583635966
-0,314696308;-0,167647128;0,934270129;-0,039924604;-0,191081258;0,980761938;0,333251338;0,583221882
-0,314696308;-0,167647128;0,934270129;-0,040312257;-0,192501841;0,980468237;0,333183917;0,584194565
-0,314696308;-0,167647128;0,934270129;-0,039850434;-0,194453927;0,980101838;0,333229591;0,585297909
-0,314145554;-0,167621559;0,934460049;-0,039850434;-0,194453927;0,980101838;0,333551016;0,585433126
-0,307195238;-0,166866798;0,93690264;-0,039850434;-0,194453927;0,980101838;0,337587259;0,586858066
-0,307195238;-0,166866798;0,93690264;-0,040198317;-0,191760616;0,980618153;0,337562872;0,585273116
-0,30203234;-0,167824627;0,938408952;-0,040198317;-0,191760616;0,980618153;0,340532971;0,587269259
-0,30203234;-0,167824627;0,938408952;-0,038417407;-0,190620463;0,980911791;0,34079763;0,586150431
-0,30203234;-0,167824627;0,938408952;-0,039548854;-0,189187284;0,98114426;0,340648393;0,585529868
-0,303709517;-0,172063559;0,937099067;-0,039548854;-0,189187284;0,98114426;0,339677313;0,587721756
-0,302739948;-0,173885323;0,937076527;-0,039548854;-0,189187284;0,98114426;0,340231012;0,589120324
-0,302739948;-0,173885323;0,937076527;-0,040463511;-0,18832653;0,981272553;0,340107834;0,588801333
-0,300853655;-0,176480726;0,937198822;-0,040463511;-0,18832653;0,981272553;0,341184246;0,590926291
-0,300853655;-0,176480726;0,937198822;-0,041332022;-0,185795255;0,981718792;0,341080629;0,589567394
-0,300853655;-0,176480726;0,937198822;-0,041909989;-0,182846115;0,982247856;0,34102155;0,587885488
-0,298746466;-0,178239846;0,937539923;-0,041909989;-0,182846115;0,982247856;0,342221468;0,589545961
-0,298300294;-0,180114932;0,937323608;-0,041909989;-0,182846115;0,982247856;0,342471647;0,590832761
-0,298300294;-0,180114932;0,937323608;-0,041863327;-0,181615326;0,98247816;0,342487694;0,590065223
-0,296527503;-0,182021933;0,93751771;-0,041863327;-0,181615326;0,98247816;0,343492926;0,591724414
-0,296527503;-0,182021933;0,93751771;-0,042440976;-0,179520825;0,982838256;0,34342511;0,590571295
-0,29567406;-0,184687122;0,93726598;-0,042440976;-0,179520825;0,982838256;0,3439035;0,592456291
-0,29567406;-0,184687122;0,93726598;-0,04087023;-0,177098581;0,98334415;0,344147368;0,590607232
-0,295200236;-0,186934392;0,936969772;-0,04087023;-0,177098581;0,98334415;0,344410518;0,592132506
-0,295200236;-0,186934392;0,936969772;-0,040270482;-0,175344389;0,983683198;0,3445093;0,590917305
-0,295200236;-0,186934392;0,936969772;-0,036380217;-0,174803645;0,983930976;0,345076764;0,589686509
-0,295830004;-0,188242878;0,936509064;-0,036380217;-0,174803645;0,983930976;0,344714112;0,590335708
-0,297362045;-0,188750513;0,935921502;-0,036380217;-0,174803645;0,983930976;0,343838514;0,590244559
-0,297362045;-0,188750513;0,935921502;-0,035079006;-0,173950187;0,984129461;0,344032587;0,589418065
-0,297362045;-0,188750513;0,935921502;-0,032716048;-0,174932002;0,984036816;0,344368238;0,589476519
-0,2973641;-0,18606157;0,93645912;-0,032716048;-0,174932002;0,984036816;0,344375379;0,587792918
-0,297323137;-0,187689734;0,936147166;-0,032716048;-0,174932002;0,984036816;0,34439381;0,588822893
-0,297323137;-0,187689734;0,936147166;-0,029991864;-0,175308866;0,984056548;0,344786903;0,588424212
